bp	match_score	direction
39	31.591121	fwd_802
40	37.139309	fwd_802
41	42.201051	fwd_802
42	44.266597	fwd_802
43	37.678029	fwd_802
44	41.072969	fwd_802
45	42.776255	fwd_802
46	39.057145	fwd_802
47	42.834320	fwd_802
48	44.847004	fwd_802
49	40.842367	fwd_802
50	41.719483	fwd_802
51	46.878632	fwd_802
52	42.056307	fwd_802
53	43.538073	fwd_802
54	46.722605	fwd_802
55	38.482894	fwd_802
56	33.598693	fwd_802
57	37.554620	fwd_802
58	38.210877	fwd_802
59	40.328336	fwd_802
60	47.394007	fwd_802
61	41.743675	fwd_802
62	40.740375	fwd_802
63	43.839572	fwd_802
64	39.684694	fwd_802
65	35.674098	fwd_802
66	34.653566	fwd_802
67	38.647864	fwd_802
68	43.643428	fwd_802
69	41.209560	fwd_802
70	48.759863	fwd_802
71	47.493327	fwd_802
72	38.171690	fwd_802
73	39.574026	fwd_802
74	37.302153	fwd_802
75	34.433492	fwd_802
0	41.999857	rev_802
1	35.982955	rev_802
2	37.024742	rev_802
3	39.851022	rev_802
4	42.419154	rev_802
5	42.968953	rev_802
6	40.192468	rev_802
7	42.793731	rev_802
8	36.712979	rev_802
9	35.365686	rev_802
10	36.181725	rev_802
11	34.193677	rev_802
12	37.224378	rev_802
13	35.580135	rev_802
14	32.069439	rev_802
15	36.232565	rev_802
16	34.154452	rev_802
17	34.180552	rev_802
18	37.834259	rev_802
19	40.079757	rev_802
20	44.742930	rev_802
21	43.665845	rev_802
22	40.384270	rev_802
23	41.125101	rev_802
24	37.009272	rev_802
25	38.950881	rev_802
26	36.099072	rev_802
27	37.891320	rev_802
28	36.165967	rev_802
29	31.032760	rev_802
30	33.085882	rev_802
31	34.741384	rev_802
32	37.865301	rev_802
33	39.134420	rev_802
34	40.544662	rev_802
35	39.715873	rev_802
36	29.185578	rev_802
37	30.176741	rev_802
38	33.447503	rev_802
39	33.543843	rev_802
40	38.799364	rev_802
41	46.052439	rev_802
42	41.514508	rev_802
43	40.344882	rev_802
44	43.442118	rev_802
45	41.490893	rev_802
46	42.181267	rev_802
47	41.947380	rev_802
48	35.988309	rev_802
49	29.470546	rev_802
50	38.784029	rev_802
51	39.329311	rev_802
52	38.878017	rev_802
53	47.423073	rev_802
54	51.223207	rev_802
55	45.448966	rev_802
56	43.372831	rev_802
57	46.424053	rev_802
58	46.377385	rev_802
59	41.708136	rev_802
60	43.138322	rev_802
61	41.154172	rev_802
62	35.683979	rev_802
63	36.651277	rev_802
64	37.742207	rev_802
65	32.328869	rev_802
66	35.069903	rev_802
67	37.931578	rev_802
68	41.667219	rev_802
69	44.252441	rev_802
70	44.323530	rev_802
71	46.167725	rev_802
72	38.863326	rev_802
73	35.430859	rev_802
74	39.265065	rev_802
75	38.721853	rev_802
0	44.567475	fwd_803
1	40.630433	fwd_803
2	45.130604	fwd_803
3	42.111973	fwd_803
4	42.076328	fwd_803
5	42.434691	fwd_803
6	41.177001	fwd_803
7	41.150716	fwd_803
8	43.603897	fwd_803
9	43.226724	fwd_803
10	47.428432	fwd_803
11	47.814519	fwd_803
12	45.436116	fwd_803
13	37.866948	fwd_803
14	32.562243	fwd_803
15	30.625306	fwd_803
16	36.375629	fwd_803
17	43.482220	fwd_803
18	42.052052	fwd_803
19	45.529980	fwd_803
20	42.313991	fwd_803
21	38.780153	fwd_803
22	41.402837	fwd_803
23	34.874321	fwd_803
24	27.814436	fwd_803
25	30.843153	fwd_803
26	36.066331	fwd_803
27	41.020477	fwd_803
28	45.559756	fwd_803
29	45.737579	fwd_803
30	41.409137	fwd_803
31	41.184561	fwd_803
32	39.892243	fwd_803
33	36.217206	fwd_803
34	37.695156	fwd_803
35	44.375616	fwd_803
36	50.188317	fwd_803
37	48.208036	fwd_803
38	39.526407	fwd_803
39	40.477898	fwd_803
40	36.934427	fwd_803
41	33.054358	fwd_803
42	33.038569	fwd_803
43	41.147926	fwd_803
44	42.242057	fwd_803
45	36.958381	fwd_803
46	39.324177	fwd_803
47	34.722749	fwd_803
48	33.642033	fwd_803
49	37.211782	fwd_803
50	34.537058	fwd_803
51	30.148902	fwd_803
52	37.302105	fwd_803
53	40.914862	fwd_803
54	36.185549	fwd_803
55	36.365430	fwd_803
56	35.562343	fwd_803
57	33.745020	fwd_803
58	31.260661	fwd_803
59	34.694173	fwd_803
60	38.306497	fwd_803
61	38.213458	fwd_803
62	34.848081	fwd_803
63	40.345571	fwd_803
64	39.300928	fwd_803
65	38.118126	fwd_803
66	37.398480	fwd_803
67	34.590187	fwd_803
68	35.983956	fwd_803
69	33.646565	fwd_803
70	32.781047	fwd_803
71	42.425669	fwd_803
72	43.611047	fwd_803
73	38.917502	fwd_803
74	43.095166	fwd_803
75	42.634331	fwd_803
0	38.220212	rev_803
1	37.268961	rev_803
2	42.184782	rev_803
3	41.050202	rev_803
4	44.065565	rev_803
5	46.574880	rev_803
6	45.516079	rev_803
7	46.066009	rev_803
8	49.261425	rev_803
9	50.546885	rev_803
10	52.000912	rev_803
11	50.468445	rev_803
12	47.507891	rev_803
13	41.750830	rev_803
14	33.740282	rev_803
15	38.283319	rev_803
16	35.885260	rev_803
17	33.757644	rev_803
18	38.229598	rev_803
19	34.843024	rev_803
20	35.005269	rev_803
21	38.957712	rev_803
22	36.287315	rev_803
23	35.434212	rev_803
24	35.460829	rev_803
25	38.950588	rev_803
26	43.663562	rev_803
27	46.277636	rev_803
28	48.683570	rev_803
29	49.694445	rev_803
30	43.933541	rev_803
31	31.394844	rev_803
32	27.792610	rev_803
33	33.884556	rev_803
34	39.087044	rev_803
35	42.294978	rev_803
36	46.386764	rev_803
37	47.080284	rev_803
38	44.746988	rev_803
39	40.650834	rev_803
40	32.966586	rev_803
41	35.120418	rev_803
42	39.179382	rev_803
43	37.896631	rev_803
44	35.795516	rev_803
45	38.364513	rev_803
46	37.799153	rev_803
47	33.626596	rev_803
48	33.138834	rev_803
49	35.936041	rev_803
50	38.516108	rev_803
51	37.599194	rev_803
52	43.413020	rev_803
53	43.982546	rev_803
54	40.418923	rev_803
55	38.193652	rev_803
56	34.186245	rev_803
57	34.350925	rev_803
58	32.195832	rev_803
59	31.755099	rev_803
60	32.788510	rev_803
61	33.190879	rev_803
62	33.486808	rev_803
63	34.643253	rev_803
64	40.660050	rev_803
65	39.395633	rev_803
66	39.619360	rev_803
67	44.188722	rev_803
68	36.782864	rev_803
69	38.405842	rev_803
70	43.482242	rev_803
71	41.589001	rev_803
72	36.723193	rev_803
73	40.154670	rev_803
74	38.760566	rev_803
75	35.171820	rev_803
0	40.655917	fwd_804
1	39.869968	fwd_804
2	39.931813	fwd_804
3	37.697029	fwd_804
4	37.589173	fwd_804
5	39.077299	fwd_804
6	40.384505	fwd_804
7	36.365934	fwd_804
8	33.575541	fwd_804
9	38.629902	fwd_804
10	36.088349	fwd_804
11	37.590142	fwd_804
12	36.713070	fwd_804
13	30.090694	fwd_804
14	30.142713	fwd_804
15	32.767381	fwd_804
16	35.017525	fwd_804
17	40.169434	fwd_804
18	41.580942	fwd_804
19	41.739603	fwd_804
20	36.401504	fwd_804
21	32.433216	fwd_804
22	37.257614	fwd_804
23	34.817700	fwd_804
24	34.362453	fwd_804
25	38.653651	fwd_804
26	40.740426	fwd_804
27	38.517614	fwd_804
28	39.469319	fwd_804
29	39.534375	fwd_804
30	38.545814	fwd_804
31	42.776888	fwd_804
32	43.143379	fwd_804
33	42.348303	fwd_804
34	45.475174	fwd_804
35	44.473745	fwd_804
36	41.449411	fwd_804
37	36.647010	fwd_804
38	37.932525	fwd_804
39	37.252814	fwd_804
40	35.126714	fwd_804
41	38.284811	fwd_804
42	38.804151	fwd_804
43	33.809243	fwd_804
44	41.974590	fwd_804
45	47.934644	fwd_804
46	44.473253	fwd_804
47	38.701084	fwd_804
48	41.157765	fwd_804
49	41.934000	fwd_804
50	39.666045	fwd_804
51	41.622822	fwd_804
52	47.410537	fwd_804
53	44.793194	fwd_804
54	41.322569	fwd_804
55	38.035128	fwd_804
56	33.428867	fwd_804
57	32.666636	fwd_804
58	36.184472	fwd_804
59	37.918809	fwd_804
60	44.648847	fwd_804
61	38.831931	fwd_804
62	44.695662	fwd_804
63	41.652506	fwd_804
64	42.444893	fwd_804
65	42.903875	fwd_804
66	39.249569	fwd_804
67	33.533337	fwd_804
68	28.702177	fwd_804
69	33.622872	fwd_804
70	37.502928	fwd_804
71	36.987937	fwd_804
72	37.822530	fwd_804
73	40.500393	fwd_804
74	39.921905	fwd_804
75	43.868596	fwd_804
0	38.616473	rev_804
1	36.292062	rev_804
2	36.457494	rev_804
3	33.270113	rev_804
4	36.584356	rev_804
5	36.383589	rev_804
6	34.058492	rev_804
7	36.275796	rev_804
8	35.809662	rev_804
9	36.876139	rev_804
10	36.806469	rev_804
11	37.760564	rev_804
12	33.370810	rev_804
13	28.651197	rev_804
14	29.912328	rev_804
15	34.499435	rev_804
16	39.548270	rev_804
17	41.836908	rev_804
18	37.740228	rev_804
19	34.447338	rev_804
20	30.308230	rev_804
21	31.969646	rev_804
22	32.431155	rev_804
23	33.840014	rev_804
24	38.768504	rev_804
25	37.653332	rev_804
26	36.627128	rev_804
27	37.057837	rev_804
28	40.010243	rev_804
29	33.788187	rev_804
30	33.658684	rev_804
31	40.099020	rev_804
32	41.763984	rev_804
33	42.652116	rev_804
34	45.736518	rev_804
35	45.688521	rev_804
36	41.760656	rev_804
37	40.448196	rev_804
38	43.765743	rev_804
39	43.362323	rev_804
40	40.227091	rev_804
41	36.216780	rev_804
42	41.716107	rev_804
43	39.741776	rev_804
44	46.349099	rev_804
45	44.962753	rev_804
46	44.017539	rev_804
47	39.520197	rev_804
48	35.988222	rev_804
49	32.862005	rev_804
50	31.373984	rev_804
51	32.896297	rev_804
52	41.852587	rev_804
53	42.467497	rev_804
54	37.963755	rev_804
55	39.154538	rev_804
56	40.475187	rev_804
57	41.429684	rev_804
58	47.111142	rev_804
59	45.174137	rev_804
60	49.895278	rev_804
61	44.462430	rev_804
62	44.805794	rev_804
63	44.514797	rev_804
64	41.407176	rev_804
65	40.150759	rev_804
66	36.450345	rev_804
67	30.050825	rev_804
68	32.132250	rev_804
69	35.865951	rev_804
70	40.635991	rev_804
71	44.430468	rev_804
72	44.934633	rev_804
73	43.203516	rev_804
74	42.245504	rev_804
75	42.049340	rev_804
0	36.236759	fwd_805
1	34.993643	fwd_805
2	35.067861	fwd_805
3	39.843366	fwd_805
4	43.486347	fwd_805
5	39.381330	fwd_805
6	36.052746	fwd_805
7	45.244541	fwd_805
8	43.631698	fwd_805
9	38.000584	fwd_805
10	40.254298	fwd_805
11	38.132205	fwd_805
12	31.042375	fwd_805
13	35.262865	fwd_805
14	36.653412	fwd_805
15	38.176726	fwd_805
16	45.242342	fwd_805
17	44.833957	fwd_805
18	40.612360	fwd_805
19	38.885071	fwd_805
20	37.123780	fwd_805
21	33.202439	fwd_805
22	29.862366	fwd_805
23	36.326007	fwd_805
24	41.129536	fwd_805
25	42.033092	fwd_805
26	41.319589	fwd_805
27	37.874321	fwd_805
28	36.064409	fwd_805
29	36.817840	fwd_805
30	41.105538	fwd_805
31	40.882012	fwd_805
32	32.777321	fwd_805
33	36.600711	fwd_805
34	33.505441	fwd_805
35	27.842208	fwd_805
36	37.683840	fwd_805
37	40.331306	fwd_805
38	36.085624	fwd_805
39	37.022966	fwd_805
40	38.695862	fwd_805
41	34.437866	fwd_805
42	38.675825	fwd_805
43	37.794504	fwd_805
44	35.676618	fwd_805
45	36.552965	fwd_805
46	33.048435	fwd_805
47	29.258788	fwd_805
48	39.444803	fwd_805
49	44.000648	fwd_805
50	45.839872	fwd_805
51	40.120529	fwd_805
52	38.451728	fwd_805
53	38.252629	fwd_805
54	41.601972	fwd_805
55	40.712764	fwd_805
56	39.274831	fwd_805
57	41.320874	fwd_805
58	44.246726	fwd_805
59	44.567613	fwd_805
60	46.467952	fwd_805
61	49.502308	fwd_805
62	48.623930	fwd_805
63	36.116275	fwd_805
64	31.850959	fwd_805
65	33.145645	fwd_805
66	37.453880	fwd_805
67	43.993074	fwd_805
68	43.431315	fwd_805
69	39.663847	fwd_805
70	46.249462	fwd_805
71	44.086561	fwd_805
72	43.956434	fwd_805
73	44.124454	fwd_805
74	41.721695	fwd_805
75	39.374755	fwd_805
0	34.450356	rev_805
1	38.354512	rev_805
2	40.006488	rev_805
3	41.509629	rev_805
4	38.302732	rev_805
5	35.720125	rev_805
6	39.263213	rev_805
7	43.199127	rev_805
8	41.297113	rev_805
9	42.516134	rev_805
10	42.095156	rev_805
11	35.067828	rev_805
12	30.204279	rev_805
13	34.045031	rev_805
14	33.683845	rev_805
15	34.981738	rev_805
16	41.123165	rev_805
17	44.148290	rev_805
18	44.005489	rev_805
19	43.348455	rev_805
20	39.946747	rev_805
21	37.282962	rev_805
22	39.020271	rev_805
23	42.552503	rev_805
24	41.636254	rev_805
25	38.263115	rev_805
26	41.685996	rev_805
27	37.038531	rev_805
28	31.141244	rev_805
29	37.591482	rev_805
30	41.071727	rev_805
31	34.864715	rev_805
32	33.728508	rev_805
33	32.141808	rev_805
34	34.302316	rev_805
35	35.972003	rev_805
36	40.836117	rev_805
37	39.476827	rev_805
38	34.709242	rev_805
39	35.859233	rev_805
40	34.982056	rev_805
41	30.797097	rev_805
42	35.038061	rev_805
43	37.054319	rev_805
44	35.832934	rev_805
45	31.370797	rev_805
46	30.866134	rev_805
47	34.722096	rev_805
48	43.779089	rev_805
49	41.880972	rev_805
50	43.929189	rev_805
51	44.427688	rev_805
52	38.887851	rev_805
53	40.091091	rev_805
54	47.206276	rev_805
55	42.958398	rev_805
56	42.451076	rev_805
57	42.712573	rev_805
58	46.461072	rev_805
59	51.260988	rev_805
60	53.617200	rev_805
61	46.771220	rev_805
62	39.273357	rev_805
63	31.928284	rev_805
64	29.309584	rev_805
65	34.634743	rev_805
66	40.232547	rev_805
67	36.429924	rev_805
68	39.251304	rev_805
69	43.146214	rev_805
70	42.815173	rev_805
71	47.323709	rev_805
72	40.523110	rev_805
73	37.130863	rev_805
74	38.459791	rev_805
75	37.049564	rev_805
0	35.999036	fwd_806
1	33.387323	fwd_806
2	33.740939	fwd_806
3	36.555866	fwd_806
4	38.135120	fwd_806
5	40.955447	fwd_806
6	40.859181	fwd_806
7	44.339877	fwd_806
8	39.209357	fwd_806
9	35.459555	fwd_806
10	36.965618	fwd_806
11	34.972282	fwd_806
12	36.227661	fwd_806
13	34.418353	fwd_806
14	31.195833	fwd_806
15	27.644934	fwd_806
16	29.869218	fwd_806
17	35.013244	fwd_806
18	36.496594	fwd_806
19	37.575643	fwd_806
20	36.123722	fwd_806
21	36.047609	fwd_806
22	32.256901	fwd_806
23	36.364617	fwd_806
24	37.515488	fwd_806
25	41.262719	fwd_806
26	40.484648	fwd_806
27	41.757180	fwd_806
28	49.338767	fwd_806
29	49.076180	fwd_806
30	48.090077	fwd_806
31	40.910600	fwd_806
32	40.793676	fwd_806
33	40.669603	fwd_806
34	37.301683	fwd_806
35	46.310491	fwd_806
36	48.353910	fwd_806
37	43.235717	fwd_806
38	42.381238	fwd_806
39	35.527133	fwd_806
40	32.559083	fwd_806
41	30.882825	fwd_806
42	32.104083	fwd_806
43	35.621833	fwd_806
44	36.853488	fwd_806
45	37.181392	fwd_806
46	41.903007	fwd_806
47	44.490295	fwd_806
48	45.555655	fwd_806
49	43.186608	fwd_806
50	36.417934	fwd_806
51	39.244240	fwd_806
52	40.859755	fwd_806
53	37.642143	fwd_806
54	40.521030	fwd_806
55	43.276892	fwd_806
56	38.803700	fwd_806
57	41.538054	fwd_806
58	44.885017	fwd_806
59	42.960512	fwd_806
60	45.213678	fwd_806
61	43.216070	fwd_806
62	43.854817	fwd_806
63	40.522678	fwd_806
64	37.847073	fwd_806
65	44.115656	fwd_806
66	47.214140	fwd_806
67	45.553745	fwd_806
68	48.591998	fwd_806
69	45.603005	fwd_806
70	40.525206	fwd_806
71	40.375308	fwd_806
72	45.790580	fwd_806
73	43.773987	fwd_806
74	43.443517	fwd_806
75	43.204828	fwd_806
0	39.685163	rev_806
1	37.547950	rev_806
2	39.162348	rev_806
3	39.002132	rev_806
4	41.984524	rev_806
5	41.847214	rev_806
6	40.571850	rev_806
7	37.157083	rev_806
8	31.324374	rev_806
9	31.500864	rev_806
10	32.349267	rev_806
11	31.211354	rev_806
12	30.267459	rev_806
13	32.495981	rev_806
14	28.468417	rev_806
15	31.196323	rev_806
16	36.559955	rev_806
17	37.548100	rev_806
18	43.303948	rev_806
19	41.283530	rev_806
20	39.746381	rev_806
21	38.464145	rev_806
22	35.662243	rev_806
23	36.155984	rev_806
24	33.342084	rev_806
25	33.223212	rev_806
26	33.703126	rev_806
27	32.483107	rev_806
28	41.304568	rev_806
29	43.273964	rev_806
30	39.347940	rev_806
31	39.268662	rev_806
32	33.140891	rev_806
33	34.726345	rev_806
34	42.184593	rev_806
35	46.481940	rev_806
36	48.395308	rev_806
37	46.244968	rev_806
38	39.547950	rev_806
39	40.397889	rev_806
40	36.867087	rev_806
41	40.350308	rev_806
42	42.704212	rev_806
43	42.515413	rev_806
44	47.175294	rev_806
45	44.131795	rev_806
46	46.498518	rev_806
47	49.118674	rev_806
48	44.999375	rev_806
49	36.860581	rev_806
50	36.138304	rev_806
51	35.182051	rev_806
52	36.946989	rev_806
53	37.111469	rev_806
54	33.057431	rev_806
55	33.767649	rev_806
56	32.175250	rev_806
57	31.880610	rev_806
58	37.332272	rev_806
59	38.916788	rev_806
60	42.403356	rev_806
61	46.343862	rev_806
62	47.221527	rev_806
63	45.603068	rev_806
64	47.068061	rev_806
65	49.327265	rev_806
66	52.422312	rev_806
67	46.379806	rev_806
68	45.336642	rev_806
69	42.943370	rev_806
70	37.201935	rev_806
71	40.809364	rev_806
72	45.025765	rev_806
73	48.317827	rev_806
74	50.179237	rev_806
75	45.222104	rev_806
0	36.837306	fwd_807
1	39.802502	fwd_807
2	40.309521	fwd_807
3	40.361380	fwd_807
4	39.115259	fwd_807
5	39.193073	fwd_807
6	33.125010	fwd_807
7	33.823743	fwd_807
8	35.482724	fwd_807
9	39.154890	fwd_807
10	39.973657	fwd_807
11	44.043642	fwd_807
12	45.110413	fwd_807
13	44.315035	fwd_807
14	44.134163	fwd_807
15	43.076997	fwd_807
16	39.180132	fwd_807
17	35.148885	fwd_807
18	28.488656	fwd_807
19	34.013814	fwd_807
20	39.784895	fwd_807
21	39.862069	fwd_807
22	47.432737	fwd_807
23	46.727740	fwd_807
24	42.146644	fwd_807
25	41.685981	fwd_807
26	38.790019	fwd_807
27	38.342691	fwd_807
28	36.353155	fwd_807
29	40.742926	fwd_807
30	45.267181	fwd_807
31	46.518838	fwd_807
32	43.659061	fwd_807
33	38.726833	fwd_807
34	39.848784	fwd_807
35	37.750203	fwd_807
36	36.282816	fwd_807
37	40.785138	fwd_807
38	46.309200	fwd_807
39	44.466695	fwd_807
40	41.190531	fwd_807
41	37.079883	fwd_807
42	42.890700	fwd_807
43	40.646179	fwd_807
44	35.932922	fwd_807
45	42.511915	fwd_807
46	45.405557	fwd_807
47	43.203547	fwd_807
48	37.954435	fwd_807
49	37.473091	fwd_807
50	39.067370	fwd_807
51	34.749923	fwd_807
52	43.361592	fwd_807
53	45.686296	fwd_807
54	47.773881	fwd_807
55	49.675228	fwd_807
56	50.653591	fwd_807
57	46.057856	fwd_807
58	41.019081	fwd_807
59	41.125308	fwd_807
60	36.009181	fwd_807
61	34.215931	fwd_807
62	37.075880	fwd_807
63	36.279508	fwd_807
64	37.723965	fwd_807
65	48.485243	fwd_807
66	50.920460	fwd_807
67	43.139233	fwd_807
68	42.891001	fwd_807
69	39.001674	fwd_807
70	32.288797	fwd_807
71	29.064181	fwd_807
72	26.509950	fwd_807
73	29.966143	fwd_807
74	34.963321	fwd_807
75	37.143756	fwd_807
0	34.393802	rev_807
1	41.149366	rev_807
2	38.708518	rev_807
3	34.999544	rev_807
4	34.505484	rev_807
5	35.991304	rev_807
6	32.653778	rev_807
7	32.524096	rev_807
8	34.438377	rev_807
9	38.920230	rev_807
10	39.950867	rev_807
11	37.874699	rev_807
12	43.787037	rev_807
13	46.941844	rev_807
14	43.837126	rev_807
15	44.250173	rev_807
16	40.481704	rev_807
17	39.202986	rev_807
18	34.366141	rev_807
19	41.307658	rev_807
20	47.019262	rev_807
21	45.988275	rev_807
22	44.658152	rev_807
23	43.000141	rev_807
24	41.495072	rev_807
25	34.577647	rev_807
26	30.528457	rev_807
27	32.711343	rev_807
28	31.875253	rev_807
29	32.959060	rev_807
30	39.248079	rev_807
31	39.740438	rev_807
32	39.812110	rev_807
33	37.308858	rev_807
34	40.249392	rev_807
35	44.658468	rev_807
36	43.727825	rev_807
37	46.375932	rev_807
38	47.953476	rev_807
39	42.447870	rev_807
40	36.924059	rev_807
41	32.160147	rev_807
42	41.680869	rev_807
43	40.489452	rev_807
44	40.069716	rev_807
45	50.778146	rev_807
46	52.785093	rev_807
47	48.032800	rev_807
48	46.906329	rev_807
49	45.374296	rev_807
50	38.178897	rev_807
51	40.119632	rev_807
52	41.667810	rev_807
53	39.919521	rev_807
54	42.440126	rev_807
55	43.431380	rev_807
56	41.201359	rev_807
57	35.781382	rev_807
58	37.177370	rev_807
59	36.580493	rev_807
60	35.646934	rev_807
61	35.536745	rev_807
62	35.650778	rev_807
63	41.471092	rev_807
64	46.121818	rev_807
65	43.273194	rev_807
66	46.900839	rev_807
67	41.986673	rev_807
68	39.737509	rev_807
69	35.247677	rev_807
70	32.654521	rev_807
71	35.930220	rev_807
72	35.778763	rev_807
73	39.769849	rev_807
74	41.121868	rev_807
75	42.042899	rev_807
0	44.449289	fwd_808
1	39.566989	fwd_808
2	42.801929	fwd_808
3	44.495778	fwd_808
4	42.067225	fwd_808
5	40.303231	fwd_808
6	36.052478	fwd_808
7	35.917589	fwd_808
8	31.933466	fwd_808
9	37.402227	fwd_808
10	45.056069	fwd_808
11	41.449891	fwd_808
12	37.686030	fwd_808
13	36.110774	fwd_808
14	41.874321	fwd_808
15	39.224276	fwd_808
16	45.359969	fwd_808
17	48.246179	fwd_808
18	47.570464	fwd_808
19	47.161633	fwd_808
20	50.070866	fwd_808
21	46.501705	fwd_808
22	45.580842	fwd_808
23	46.973435	fwd_808
24	45.631799	fwd_808
25	39.696608	fwd_808
26	36.666252	fwd_808
27	35.192907	fwd_808
28	37.835435	fwd_808
29	34.894357	fwd_808
30	39.546691	fwd_808
31	43.490761	fwd_808
32	46.703358	fwd_808
33	48.666756	fwd_808
34	41.981811	fwd_808
35	43.098588	fwd_808
36	44.203743	fwd_808
37	43.331871	fwd_808
38	43.631377	fwd_808
39	37.230674	fwd_808
40	34.786399	fwd_808
41	34.116321	fwd_808
42	33.308931	fwd_808
43	36.112510	fwd_808
44	35.677500	fwd_808
45	34.749116	fwd_808
46	37.261706	fwd_808
47	41.487768	fwd_808
48	39.193633	fwd_808
49	39.311895	fwd_808
50	40.673984	fwd_808
51	37.953498	fwd_808
52	35.036114	fwd_808
53	40.487613	fwd_808
54	39.831825	fwd_808
55	41.661617	fwd_808
56	44.754693	fwd_808
57	37.699285	fwd_808
58	38.643094	fwd_808
59	37.901819	fwd_808
60	34.527075	fwd_808
61	35.535598	fwd_808
62	34.567915	fwd_808
63	34.818872	fwd_808
64	35.018674	fwd_808
65	30.049021	fwd_808
66	33.826375	fwd_808
67	34.539172	fwd_808
68	30.437194	fwd_808
69	33.599095	fwd_808
70	34.542578	fwd_808
71	28.749333	fwd_808
72	29.966786	fwd_808
73	34.636976	fwd_808
74	38.025900	fwd_808
75	39.095928	fwd_808
0	43.116904	rev_808
1	38.090688	rev_808
2	39.832727	rev_808
3	43.825254	rev_808
4	42.492957	rev_808
5	37.678618	rev_808
6	29.323475	rev_808
7	29.306737	rev_808
8	33.058723	rev_808
9	38.433181	rev_808
10	44.053020	rev_808
11	43.212663	rev_808
12	44.837581	rev_808
13	44.909636	rev_808
14	46.082719	rev_808
15	47.143645	rev_808
16	45.382947	rev_808
17	39.895068	rev_808
18	39.492997	rev_808
19	41.275180	rev_808
20	40.836778	rev_808
21	39.900989	rev_808
22	45.389540	rev_808
23	45.304184	rev_808
24	43.745409	rev_808
25	42.967908	rev_808
26	46.733706	rev_808
27	41.025208	rev_808
28	42.619005	rev_808
29	44.088354	rev_808
30	46.130626	rev_808
31	46.652681	rev_808
32	43.712588	rev_808
33	45.941727	rev_808
34	44.956083	rev_808
35	39.727695	rev_808
36	38.891148	rev_808
37	39.503035	rev_808
38	36.109215	rev_808
39	33.140020	rev_808
40	37.391354	rev_808
41	38.865255	rev_808
42	36.855062	rev_808
43	32.923751	rev_808
44	37.826732	rev_808
45	39.865091	rev_808
46	39.709641	rev_808
47	40.393926	rev_808
48	43.090245	rev_808
49	46.215701	rev_808
50	38.126888	rev_808
51	39.450285	rev_808
52	37.219965	rev_808
53	35.944181	rev_808
54	39.232358	rev_808
55	36.981735	rev_808
56	40.573246	rev_808
57	35.223489	rev_808
58	27.612863	rev_808
59	30.490640	rev_808
60	33.446895	rev_808
61	30.254266	rev_808
62	35.844355	rev_808
63	39.083200	rev_808
64	37.677610	rev_808
65	38.556116	rev_808
66	41.664435	rev_808
67	40.563879	rev_808
68	38.375129	rev_808
69	40.162151	rev_808
70	37.233489	rev_808
71	31.538958	rev_808
72	33.246625	rev_808
73	37.056613	rev_808
74	37.389251	rev_808
75	37.548366	rev_808
0	35.187359	fwd_809
1	38.523058	fwd_809
2	40.988746	fwd_809
3	44.062015	fwd_809
4	44.835495	fwd_809
5	41.656624	fwd_809
6	39.153517	fwd_809
7	36.735016	fwd_809
8	32.787979	fwd_809
9	32.979785	fwd_809
10	34.517485	fwd_809
11	38.583916	fwd_809
12	37.949474	fwd_809
13	40.900115	fwd_809
14	42.489943	fwd_809
15	39.596204	fwd_809
16	34.989912	fwd_809
17	37.570556	fwd_809
18	39.742216	fwd_809
19	41.882110	fwd_809
20	41.287981	fwd_809
21	38.833446	fwd_809
22	40.224968	fwd_809
23	45.630074	fwd_809
24	44.243466	fwd_809
25	40.102422	fwd_809
26	38.396199	fwd_809
27	43.125084	fwd_809
28	41.688728	fwd_809
29	39.084075	fwd_809
30	40.727229	fwd_809
31	40.822783	fwd_809
32	37.057751	fwd_809
33	41.972947	fwd_809
34	42.520386	fwd_809
35	44.696090	fwd_809
36	38.850631	fwd_809
37	35.629975	fwd_809
38	30.835252	fwd_809
39	28.659163	fwd_809
40	31.640196	fwd_809
41	33.195740	fwd_809
42	32.284291	fwd_809
43	40.057967	fwd_809
44	45.358571	fwd_809
45	40.376400	fwd_809
46	39.414114	fwd_809
47	35.255819	fwd_809
48	33.554377	fwd_809
49	33.047561	fwd_809
50	31.788033	fwd_809
51	38.181856	fwd_809
52	36.392898	fwd_809
53	44.253567	fwd_809
54	42.972762	fwd_809
55	41.624812	fwd_809
56	38.262005	fwd_809
57	37.750974	fwd_809
58	34.546060	fwd_809
59	31.215965	fwd_809
60	35.096414	fwd_809
61	39.164561	fwd_809
62	36.423467	fwd_809
63	37.620657	fwd_809
64	41.757228	fwd_809
65	36.915520	fwd_809
66	40.466050	fwd_809
67	41.977904	fwd_809
68	37.849298	fwd_809
69	42.286126	fwd_809
70	50.070649	fwd_809
71	52.633257	fwd_809
72	50.924816	fwd_809
73	46.281606	fwd_809
74	42.138299	fwd_809
75	44.320564	fwd_809
0	35.553066	rev_809
1	36.926458	rev_809
2	43.485088	rev_809
3	46.830023	rev_809
4	42.167494	rev_809
5	40.967595	rev_809
6	39.916347	rev_809
7	35.576608	rev_809
8	32.853098	rev_809
9	32.652185	rev_809
10	39.008038	rev_809
11	39.821306	rev_809
12	40.337795	rev_809
13	44.293926	rev_809
14	42.118628	rev_809
15	41.336845	rev_809
16	40.969993	rev_809
