bp	match_score	direction
36	37.520777	rev_897
37	40.212571	rev_897
38	43.129982	rev_897
39	41.848794	rev_897
40	33.174456	rev_897
41	23.518891	rev_897
42	22.538832	rev_897
43	29.567519	rev_897
44	36.626454	rev_897
45	35.778544	rev_897
46	30.832166	rev_897
47	28.510814	rev_897
48	27.959977	rev_897
49	32.022141	rev_897
50	35.213302	rev_897
51	38.596389	rev_897
52	37.035130	rev_897
53	31.002254	rev_897
54	31.831687	rev_897
55	29.353543	rev_897
56	31.526116	rev_897
57	37.933171	rev_897
58	36.924424	rev_897
59	34.740828	rev_897
60	34.787902	rev_897
61	33.524217	rev_897
62	39.652024	rev_897
63	44.863362	rev_897
64	37.436268	rev_897
65	30.600011	rev_897
66	30.414134	rev_897
67	33.091798	rev_897
68	34.339948	rev_897
69	35.518280	rev_897
70	41.384494	rev_897
71	41.268285	rev_897
72	44.046600	rev_897
73	46.827345	rev_897
74	43.959860	rev_897
75	40.945573	rev_897
0	37.972639	fwd_898
1	37.728201	fwd_898
2	37.422400	fwd_898
3	39.586259	fwd_898
4	32.818964	fwd_898
5	33.381846	fwd_898
6	38.905635	fwd_898
7	37.606687	fwd_898
8	39.222984	fwd_898
9	39.828830	fwd_898
10	36.148537	fwd_898
11	36.374016	fwd_898
12	35.179268	fwd_898
13	32.223648	fwd_898
14	31.738557	fwd_898
15	34.521926	fwd_898
16	38.987103	fwd_898
17	37.050251	fwd_898
18	35.756645	fwd_898
19	33.407293	fwd_898
20	31.343735	fwd_898
21	35.520639	fwd_898
22	40.300688	fwd_898
23	40.176142	fwd_898
24	45.445682	fwd_898
25	46.794045	fwd_898
26	44.190671	fwd_898
27	42.979430	fwd_898
28	40.810638	fwd_898
29	39.038132	fwd_898
30	39.651777	fwd_898
31	40.066248	fwd_898
32	41.002675	fwd_898
33	41.066133	fwd_898
34	43.190439	fwd_898
35	41.722549	fwd_898
36	41.658818	fwd_898
37	37.397697	fwd_898
38	41.599834	fwd_898
39	39.897729	fwd_898
40	38.138656	fwd_898
41	38.444164	fwd_898
42	32.777189	fwd_898
43	29.970194	fwd_898
44	32.417832	fwd_898
45	29.990834	fwd_898
46	36.418596	fwd_898
47	37.125162	fwd_898
48	31.561174	fwd_898
49	33.375801	fwd_898
50	36.112637	fwd_898
51	31.772706	fwd_898
52	33.927716	fwd_898
53	29.105039	fwd_898
54	30.940085	fwd_898
55	32.090224	fwd_898
56	35.468634	fwd_898
57	41.299877	fwd_898
58	41.656030	fwd_898
59	40.449365	fwd_898
60	35.880587	fwd_898
61	31.233407	fwd_898
62	34.352521	fwd_898
63	35.264700	fwd_898
64	38.210624	fwd_898
65	35.979917	fwd_898
66	34.216066	fwd_898
67	39.586005	fwd_898
68	35.187395	fwd_898
69	36.508119	fwd_898
70	37.796128	fwd_898
71	35.566315	fwd_898
72	38.357669	fwd_898
73	36.750963	fwd_898
74	34.570567	fwd_898
75	37.258083	fwd_898
0	42.085047	rev_898
1	39.920852	rev_898
2	38.134927	rev_898
3	37.159122	rev_898
4	33.113261	rev_898
5	35.211743	rev_898
6	35.206554	rev_898
7	32.945911	rev_898
8	31.050694	rev_898
9	28.378847	rev_898
10	27.243054	rev_898
11	31.875449	rev_898
12	30.194642	rev_898
13	33.373474	rev_898
14	38.482727	rev_898
15	41.972132	rev_898
16	44.954301	rev_898
17	42.881660	rev_898
18	41.905841	rev_898
19	37.525976	rev_898
20	38.281497	rev_898
21	39.484558	rev_898
22	41.125068	rev_898
23	38.397637	rev_898
24	35.207387	rev_898
25	37.317196	rev_898
26	36.293654	rev_898
27	39.050128	rev_898
28	39.957712	rev_898
29	40.461396	rev_898
30	40.036425	rev_898
31	37.068994	rev_898
32	36.206161	rev_898
33	36.803386	rev_898
34	41.427529	rev_898
35	37.894278	rev_898
36	39.917266	rev_898
37	38.569093	rev_898
38	36.529534	rev_898
39	37.920542	rev_898
40	39.762591	rev_898
41	36.429187	rev_898
42	33.959062	rev_898
43	33.576263	rev_898
44	34.658233	rev_898
45	37.432354	rev_898
46	40.114425	rev_898
47	35.556832	rev_898
48	35.536360	rev_898
49	32.128058	rev_898
50	35.790830	rev_898
51	35.226639	rev_898
52	35.167397	rev_898
53	33.886537	rev_898
54	33.642586	rev_898
55	33.362839	rev_898
56	33.823314	rev_898
57	39.384961	rev_898
58	39.874542	rev_898
59	31.298762	rev_898
60	31.504810	rev_898
61	25.591590	rev_898
62	32.829181	rev_898
63	37.198212	rev_898
64	32.615340	rev_898
65	37.643852	rev_898
66	31.205934	rev_898
67	35.751976	rev_898
68	41.046025	rev_898
69	34.909735	rev_898
70	37.069767	rev_898
71	39.021404	rev_898
72	35.313903	rev_898
73	34.139693	rev_898
74	33.728683	rev_898
75	34.867700	rev_898
0	37.011466	fwd_899
1	33.895793	fwd_899
2	32.797291	fwd_899
3	36.768395	fwd_899
4	34.940551	fwd_899
5	32.471800	fwd_899
6	31.362963	fwd_899
7	31.828983	fwd_899
8	29.649650	fwd_899
9	35.008869	fwd_899
10	34.874447	fwd_899
11	29.871497	fwd_899
12	31.985365	fwd_899
13	30.371162	fwd_899
14	28.706968	fwd_899
15	29.015363	fwd_899
16	26.718244	fwd_899
17	28.657681	fwd_899
18	30.698248	fwd_899
19	33.595061	fwd_899
20	32.995919	fwd_899
21	33.879515	fwd_899
22	35.634216	fwd_899
23	39.023397	fwd_899
24	39.754606	fwd_899
25	37.916232	fwd_899
26	31.808559	fwd_899
27	33.659746	fwd_899
28	41.195423	fwd_899
29	40.795045	fwd_899
30	40.135251	fwd_899
31	37.813975	fwd_899
32	37.037968	fwd_899
33	40.896828	fwd_899
34	42.842682	fwd_899
35	44.905872	fwd_899
36	42.222874	fwd_899
37	39.676175	fwd_899
38	38.479626	fwd_899
39	37.936595	fwd_899
40	38.783992	fwd_899
41	40.208299	fwd_899
42	40.167956	fwd_899
43	40.539755	fwd_899
44	37.706134	fwd_899
45	37.561910	fwd_899
46	37.367656	fwd_899
47	36.426378	fwd_899
48	39.070679	fwd_899
49	36.198080	fwd_899
50	43.281663	fwd_899
51	49.279161	fwd_899
52	45.013267	fwd_899
53	38.748543	fwd_899
54	37.715460	fwd_899
55	36.231290	fwd_899
56	30.598274	fwd_899
57	33.649313	fwd_899
58	36.781613	fwd_899
59	35.904737	fwd_899
60	42.285935	fwd_899
61	41.136027	fwd_899
62	33.770089	fwd_899
63	33.297277	fwd_899
64	34.653721	fwd_899
65	34.003002	fwd_899
66	39.922704	fwd_899
67	40.164604	fwd_899
68	41.263383	fwd_899
69	47.187329	fwd_899
70	43.602216	fwd_899
71	41.575634	fwd_899
72	39.422678	fwd_899
73	38.593684	fwd_899
74	42.472111	fwd_899
75	40.544370	fwd_899
0	33.447272	rev_899
1	30.231324	rev_899
2	33.333453	rev_899
3	38.693192	rev_899
4	32.031314	rev_899
5	31.153491	rev_899
6	29.239485	rev_899
7	26.608856	rev_899
8	32.743068	rev_899
9	32.053091	rev_899
10	32.925190	rev_899
11	37.560441	rev_899
12	35.493365	rev_899
13	37.828630	rev_899
14	38.495363	rev_899
15	35.348817	rev_899
16	33.519681	rev_899
17	35.468510	rev_899
18	32.960359	rev_899
19	31.777035	rev_899
20	31.172413	rev_899
21	31.411983	rev_899
22	32.101565	rev_899
23	34.155737	rev_899
24	33.690338	rev_899
25	29.804863	rev_899
26	30.728060	rev_899
27	32.871460	rev_899
28	37.640121	rev_899
29	41.047929	rev_899
30	36.797490	rev_899
31	34.747809	rev_899
32	34.916468	rev_899
33	39.541011	rev_899
34	45.372401	rev_899
35	44.948236	rev_899
36	41.267434	rev_899
37	37.521825	rev_899
38	36.210827	rev_899
39	39.697962	rev_899
40	40.093333	rev_899
41	43.344888	rev_899
42	39.282338	rev_899
43	34.798110	rev_899
44	37.137336	rev_899
45	40.985489	rev_899
46	43.463192	rev_899
47	44.631622	rev_899
48	47.081266	rev_899
49	43.209258	rev_899
50	43.728671	rev_899
51	43.557046	rev_899
52	35.947062	rev_899
53	34.544838	rev_899
54	34.754997	rev_899
55	37.804801	rev_899
56	43.385734	rev_899
57	40.308022	rev_899
58	36.836104	rev_899
59	42.194725	rev_899
60	40.318634	rev_899
61	33.573562	rev_899
62	36.413358	rev_899
63	34.605445	rev_899
64	39.969495	rev_899
65	44.214532	rev_899
66	44.002083	rev_899
67	44.965067	rev_899
68	42.142946	rev_899
69	36.958266	rev_899
70	34.635442	rev_899
71	32.791137	rev_899
72	29.328652	rev_899
73	34.874785	rev_899
74	40.074895	rev_899
75	42.512984	rev_899
0	35.194899	fwd_900
1	37.981270	fwd_900
2	40.693386	fwd_900
3	40.805949	fwd_900
4	36.446124	fwd_900
5	31.695360	fwd_900
6	28.644608	fwd_900
7	34.037223	fwd_900
8	38.001017	fwd_900
9	37.519659	fwd_900
10	36.231726	fwd_900
11	27.946742	fwd_900
12	25.551005	fwd_900
13	29.922870	fwd_900
14	33.885355	fwd_900
15	38.970214	fwd_900
16	36.642922	fwd_900
17	33.871698	fwd_900
18	28.295026	fwd_900
19	27.027228	fwd_900
20	34.407321	fwd_900
21	39.527746	fwd_900
22	48.476606	fwd_900
23	48.460200	fwd_900
24	43.051365	fwd_900
25	38.644924	fwd_900
26	37.873458	fwd_900
27	40.176962	fwd_900
28	34.729941	fwd_900
29	35.119112	fwd_900
30	40.600950	fwd_900
31	39.835286	fwd_900
32	41.656589	fwd_900
33	35.817712	fwd_900
34	31.607230	fwd_900
35	35.628518	fwd_900
36	37.327520	fwd_900
37	40.099851	fwd_900
38	36.980123	fwd_900
39	35.751243	fwd_900
40	38.039229	fwd_900
41	36.072439	fwd_900
42	39.712910	fwd_900
43	40.467211	fwd_900
44	42.920861	fwd_900
45	40.443412	fwd_900
46	36.971014	fwd_900
47	35.192673	fwd_900
48	34.769339	fwd_900
49	33.684995	fwd_900
50	29.219136	fwd_900
51	30.517221	fwd_900
52	33.399836	fwd_900
53	37.471442	fwd_900
54	37.559346	fwd_900
55	36.821392	fwd_900
56	35.790298	fwd_900
57	34.454201	fwd_900
58	34.889603	fwd_900
59	34.302879	fwd_900
60	40.268835	fwd_900
61	37.884811	fwd_900
62	39.509903	fwd_900
63	40.560310	fwd_900
64	37.819074	fwd_900
65	40.751033	fwd_900
66	38.677119	fwd_900
67	32.853094	fwd_900
68	32.366043	fwd_900
69	32.257657	fwd_900
70	36.295598	fwd_900
71	40.637433	fwd_900
72	40.303903	fwd_900
73	41.225457	fwd_900
74	32.401043	fwd_900
75	36.596266	fwd_900
0	38.264389	rev_900
1	38.885447	rev_900
2	38.448658	rev_900
3	38.838463	rev_900
4	34.869712	rev_900
5	30.428944	rev_900
6	30.677922	rev_900
7	36.378519	rev_900
8	41.077719	rev_900
9	41.602999	rev_900
10	32.353064	rev_900
11	26.765603	rev_900
12	29.252816	rev_900
13	38.062499	rev_900
14	41.835893	rev_900
15	38.182902	rev_900
16	32.775527	rev_900
17	28.314611	rev_900
18	30.218216	rev_900
19	30.799750	rev_900
20	38.542938	rev_900
21	46.378820	rev_900
22	43.791945	rev_900
23	41.305026	rev_900
24	31.209382	rev_900
25	30.055653	rev_900
26	41.140543	rev_900
27	41.741484	rev_900
28	46.348105	rev_900
29	42.604444	rev_900
30	38.543722	rev_900
31	40.723836	rev_900
32	35.454888	rev_900
33	38.654333	rev_900
34	39.722917	rev_900
35	40.426825	rev_900
36	40.164903	rev_900
37	35.976969	rev_900
38	38.381292	rev_900
39	34.944977	rev_900
40	35.441066	rev_900
41	38.209183	rev_900
42	39.754037	rev_900
43	36.315164	rev_900
44	32.361105	rev_900
45	31.992724	rev_900
46	33.224793	rev_900
47	30.648062	rev_900
48	35.097358	rev_900
49	35.297214	rev_900
50	33.216006	rev_900
51	37.189725	rev_900
52	39.605652	rev_900
53	45.976283	rev_900
54	39.592597	rev_900
55	34.061996	rev_900
56	34.803424	rev_900
57	30.622439	rev_900
58	32.355988	rev_900
59	35.549376	rev_900
60	34.158785	rev_900
61	34.331703	rev_900
62	34.352380	rev_900
63	33.214358	rev_900
64	36.398547	rev_900
65	39.532486	rev_900
66	40.481091	rev_900
67	42.485292	rev_900
68	44.598235	rev_900
69	43.843701	rev_900
70	42.873397	rev_900
71	42.793129	rev_900
72	42.846657	rev_900
73	38.503680	rev_900
74	30.421551	rev_900
75	33.899775	rev_900
0	29.190686	fwd_901
1	30.986234	fwd_901
2	36.690679	fwd_901
3	38.378614	fwd_901
4	36.947172	fwd_901
5	38.389884	fwd_901
6	38.408036	fwd_901
7	41.176513	fwd_901
8	38.383885	fwd_901
9	35.418877	fwd_901
10	34.923134	fwd_901
11	38.378614	fwd_901
12	39.882881	fwd_901
13	40.119099	fwd_901
14	36.444429	fwd_901
15	35.443071	fwd_901
16	43.221127	fwd_901
17	41.345027	fwd_901
18	38.785612	fwd_901
19	33.710005	fwd_901
20	30.815312	fwd_901
21	34.392601	fwd_901
22	40.046902	fwd_901
23	43.491316	fwd_901
24	41.222679	fwd_901
25	44.395303	fwd_901
26	43.977684	fwd_901
27	40.841825	fwd_901
28	37.721429	fwd_901
29	32.466783	fwd_901
30	36.013213	fwd_901
31	36.267959	fwd_901
32	36.502172	fwd_901
33	39.877779	fwd_901
34	33.319743	fwd_901
35	29.184474	fwd_901
36	31.325008	fwd_901
37	30.316528	fwd_901
38	36.854321	fwd_901
39	36.874615	fwd_901
40	34.834596	fwd_901
41	34.718425	fwd_901
42	33.973752	fwd_901
43	36.885128	fwd_901
44	35.784238	fwd_901
45	31.713181	fwd_901
46	31.483378	fwd_901
47	35.335593	fwd_901
48	35.423554	fwd_901
49	31.215327	fwd_901
50	33.085879	fwd_901
51	32.137156	fwd_901
52	32.129246	fwd_901
53	33.962154	fwd_901
54	35.509339	fwd_901
55	39.454873	fwd_901
56	41.682391	fwd_901
57	43.518145	fwd_901
58	44.147799	fwd_901
59	39.492482	fwd_901
60	39.252682	fwd_901
61	41.102672	fwd_901
62	39.191608	fwd_901
63	40.760147	fwd_901
64	44.831854	fwd_901
65	42.258927	fwd_901
66	39.475768	fwd_901
67	38.204398	fwd_901
68	37.191754	fwd_901
69	36.570359	fwd_901
70	41.108800	fwd_901
71	39.903774	fwd_901
72	37.210445	fwd_901
73	32.118058	fwd_901
74	30.320551	fwd_901
75	37.346783	fwd_901
0	32.413094	rev_901
1	32.094798	rev_901
2	36.424022	rev_901
3	37.324796	rev_901
4	35.788210	rev_901
5	39.260242	rev_901
6	37.487812	rev_901
7	34.246460	rev_901
8	28.999695	rev_901
9	32.097057	rev_901
10	30.075453	rev_901
11	34.254688	rev_901
12	41.849010	rev_901
13	43.032088	rev_901
14	45.803039	rev_901
15	45.093989	rev_901
16	47.998138	rev_901
17	43.595627	rev_901
18	40.232365	rev_901
19	39.938711	rev_901
20	38.977803	rev_901
21	39.799765	rev_901
22	39.642392	rev_901
23	37.464861	rev_901
24	34.097799	rev_901
25	35.082383	rev_901
26	32.593217	rev_901
27	28.321816	rev_901
28	30.431673	rev_901
29	30.728154	rev_901
30	30.205161	rev_901
31	36.295852	rev_901
32	38.308147	rev_901
33	32.604735	rev_901
34	33.407403	rev_901
35	31.671377	rev_901
36	36.406405	rev_901
37	39.613656	rev_901
38	41.774147	rev_901
39	38.645746	rev_901
40	31.328189	rev_901
41	30.619911	rev_901
42	28.171104	rev_901
43	30.208637	rev_901
44	31.538367	rev_901
45	27.490216	rev_901
46	30.803242	rev_901
47	36.562182	rev_901
48	37.553616	rev_901
49	38.178049	rev_901
50	40.799839	rev_901
51	36.413583	rev_901
52	37.101841	rev_901
53	39.793602	rev_901
54	41.441507	rev_901
55	43.462200	rev_901
56	43.715400	rev_901
57	39.343195	rev_901
58	36.913334	rev_901
59	36.546857	rev_901
60	35.128728	rev_901
61	37.299015	rev_901
62	39.772946	rev_901
63	43.361336	rev_901
64	42.034692	rev_901
65	40.383485	rev_901
66	42.566951	rev_901
67	35.337115	rev_901
68	36.553138	rev_901
69	39.462529	rev_901
70	35.801522	rev_901
71	36.858559	rev_901
72	36.883447	rev_901
73	34.358744	rev_901
74	35.960569	rev_901
75	41.531920	rev_901
0	38.470976	fwd_902
1	37.562726	fwd_902
2	36.007892	fwd_902
3	37.474453	fwd_902
4	36.538792	fwd_902
5	42.279664	fwd_902
6	44.120736	fwd_902
7	38.077327	fwd_902
8	38.068225	fwd_902
9	35.705007	fwd_902
10	37.274355	fwd_902
11	37.521721	fwd_902
12	38.510056	fwd_902
13	37.480278	fwd_902
14	34.284592	fwd_902
15	33.495882	fwd_902
16	31.415376	fwd_902
17	36.253495	fwd_902
18	36.273421	fwd_902
19	38.306836	fwd_902
20	41.483646	fwd_902
21	37.307183	fwd_902
22	41.310661	fwd_902
23	41.301145	fwd_902
24	39.674171	fwd_902
25	38.494142	fwd_902
26	35.350174	fwd_902
27	33.168886	fwd_902
28	34.777704	fwd_902
29	37.221845	fwd_902
30	37.923550	fwd_902
31	32.951570	fwd_902
32	31.944806	fwd_902
33	31.150524	fwd_902
34	37.673278	fwd_902
35	37.965436	fwd_902
36	30.990926	fwd_902
37	30.095986	fwd_902
38	30.698989	fwd_902
39	31.162649	fwd_902
40	37.711604	fwd_902
41	40.847667	fwd_902
42	45.158534	fwd_902
43	42.650489	fwd_902
44	39.990016	fwd_902
45	40.195191	fwd_902
46	32.271116	fwd_902
47	29.051414	fwd_902
48	27.212298	fwd_902
49	29.160521	fwd_902
50	36.983227	fwd_902
51	42.666125	fwd_902
52	42.604498	fwd_902
53	32.216915	fwd_902
54	33.122308	fwd_902
55	37.234301	fwd_902
56	39.850298	fwd_902
57	42.675445	fwd_902
58	42.186325	fwd_902
59	39.940139	fwd_902
60	37.020632	fwd_902
61	36.416641	fwd_902
62	40.052845	fwd_902
63	42.665601	fwd_902
64	41.831470	fwd_902
65	36.722545	fwd_902
66	30.683826	fwd_902
67	29.411231	fwd_902
68	34.473118	fwd_902
69	33.148443	fwd_902
70	36.634233	fwd_902
71	33.774694	fwd_902
72	33.774922	fwd_902
73	37.334823	fwd_902
74	39.959497	fwd_902
75	45.637006	fwd_902
0	38.974426	rev_902
1	42.180579	rev_902
2	40.681177	rev_902
3	35.936727	rev_902
4	37.199389	rev_902
5	40.857522	rev_902
6	39.493889	rev_902
7	32.547087	rev_902
8	33.773997	rev_902
9	35.604970	rev_902
10	39.886139	rev_902
11	38.692980	rev_902
12	36.963545	rev_902
13	40.586032	rev_902
14	32.913199	rev_902
15	32.588979	rev_902
16	34.836955	rev_902
17	35.638932	rev_902
18	41.553618	rev_902
19	39.674630	rev_902
20	37.809749	rev_902
21	36.707180	rev_902
22	38.853979	rev_902
23	39.203927	rev_902
24	37.348183	rev_902
25	33.013539	rev_902
26	34.481535	rev_902
27	35.758056	rev_902
28	35.072478	rev_902
29	37.256094	rev_902
30	37.799006	rev_902
31	31.380925	rev_902
32	30.125904	rev_902
33	31.728089	rev_902
34	37.259793	rev_902
35	37.680592	rev_902
36	33.747952	rev_902
37	27.843903	rev_902
38	31.816239	rev_902
39	33.374511	rev_902
40	36.278970	rev_902
41	35.976386	rev_902
42	31.802092	rev_902
43	31.577227	rev_902
44	28.525619	rev_902
45	35.009015	rev_902
46	36.677019	rev_902
47	33.995318	rev_902
48	37.555844	rev_902
49	35.412468	rev_902
50	39.379718	rev_902
51	46.076309	rev_902
52	40.069131	rev_902
53	36.540034	rev_902
54	39.732652	rev_902
55	40.479146	rev_902
56	41.264978	rev_902
57	40.179521	rev_902
58	36.690537	rev_902
59	34.517239	rev_902
60	33.563549	rev_902
61	35.868318	rev_902
62	39.200205	rev_902
63	39.425383	rev_902
64	40.371546	rev_902
65	36.073669	rev_902
66	32.592375	rev_902
67	32.315733	rev_902
68	41.445577	rev_902
69	42.411801	rev_902
70	40.791057	rev_902
71	37.815065	rev_902
72	33.806913	rev_902
73	36.577391	rev_902
74	40.064565	rev_902
75	37.803130	rev_902
0	33.466965	fwd_903
1	36.897452	fwd_903
2	36.670456	fwd_903
3	40.508420	fwd_903
4	37.763875	fwd_903
5	37.857544	fwd_903
6	40.008763	fwd_903
7	39.280101	fwd_903
8	42.068641	fwd_903
9	42.835479	fwd_903
10	46.111947	fwd_903
11	44.653464	fwd_903
12	41.892811	fwd_903
13	39.099398	fwd_903
14	37.457988	fwd_903
15	41.936088	fwd_903
16	41.321037	fwd_903
17	34.578179	fwd_903
18	29.238818	fwd_903
19	28.295198	fwd_903
20	27.768548	fwd_903
21	33.948465	fwd_903
22	35.813402	fwd_903
23	39.051790	fwd_903
24	37.026754	fwd_903
25	35.197434	fwd_903
26	37.101357	fwd_903
27	41.391824	fwd_903
28	44.916310	fwd_903
29	40.691081	fwd_903
30	38.249730	fwd_903
31	40.719577	fwd_903
32	42.290286	fwd_903
33	38.370942	fwd_903
34	36.725033	fwd_903
35	31.823310	fwd_903
36	25.481002	fwd_903
37	23.755860	fwd_903
38	23.806084	fwd_903
39	27.414580	fwd_903
40	31.124747	fwd_903
41	29.904758	fwd_903
42	29.231095	fwd_903
43	35.404862	fwd_903
44	34.734870	fwd_903
45	32.991082	fwd_903
46	31.442213	fwd_903
47	28.420845	fwd_903
48	37.521932	fwd_903
49	41.597574	fwd_903
50	38.103451	fwd_903
51	38.286837	fwd_903
52	43.618844	fwd_903
53	40.177790	fwd_903
54	37.234944	fwd_903
55	37.579381	fwd_903
56	33.219555	fwd_903
57	41.093084	fwd_903
58	41.404578	fwd_903
59	42.642710	fwd_903
60	38.137419	fwd_903
61	36.754300	fwd_903
62	37.390318	fwd_903
63	37.420233	fwd_903
64	40.729776	fwd_903
65	40.928879	fwd_903
66	39.164453	fwd_903
67	35.662376	fwd_903
68	35.699224	fwd_903
69	33.537033	fwd_903
70	29.360151	fwd_903
71	31.057569	fwd_903
72	32.472787	fwd_903
73	34.180123	fwd_903
74	37.937697	fwd_903
75	41.057087	fwd_903
0	40.526503	rev_903
1	43.671259	rev_903
2	44.024730	rev_903
3	43.424452	rev_903
4	40.122639	rev_903
5	35.906838	rev_903
6	37.698872	rev_903
7	39.309173	rev_903
8	36.973581	rev_903
9	37.738389	rev_903
10	38.958917	rev_903
11	34.482383	rev_903
12	33.252093	rev_903
13	34.175382	rev_903
14	38.440520	rev_903
15	40.517052	rev_903
16	38.968618	rev_903
17	35.693779	rev_903
18	32.058994	rev_903
19	34.431839	rev_903
20	37.399300	rev_903
21	45.169172	rev_903
22	43.698042	rev_903
23	45.230484	rev_903
24	41.224043	rev_903
25	33.569966	rev_903
26	33.117318	rev_903
27	35.440360	rev_903
28	38.862934	rev_903
29	34.871226	rev_903
30	34.355740	rev_903
31	33.021374	rev_903
32	33.811337	rev_903
33	32.925717	rev_903
34	30.805407	rev_903
35	28.939065	rev_903
36	24.298093	rev_903
37	26.501061	rev_903
38	33.007080	rev_903
39	38.663877	rev_903
40	35.778728	rev_903
41	31.150040	rev_903
42	32.328867	rev_903
43	35.469187	rev_903
44	35.228915	rev_903
45	34.445459	rev_903
46	35.957304	rev_903
47	36.992109	rev_903
48	44.402937	rev_903
49	44.079687	rev_903
50	42.371302	rev_903
51	39.446006	rev_903
52	35.400305	rev_903
53	36.874075	rev_903
54	38.206929	rev_903
55	38.919812	rev_903
56	39.677897	rev_903
57	45.087405	rev_903
58	42.124343	rev_903
59	42.707472	rev_903
60	39.500400	rev_903
61	31.520360	rev_903
62	33.008611	rev_903
63	33.681533	rev_903
64	33.529573	rev_903
65	34.587854	rev_903
66	28.778071	rev_903
67	28.300227	rev_903
68	33.044168	rev_903
69	35.926385	rev_903
70	33.881709	rev_903
71	33.285113	rev_903
72	35.511647	rev_903
73	34.179539	rev_903
74	36.111798	rev_903
75	40.718192	rev_903
0	33.385417	fwd_904
1	29.856330	fwd_904
2	28.797299	fwd_904
3	35.614979	fwd_904
4	33.015320	fwd_904
5	30.402472	fwd_904
6	33.578774	fwd_904
7	32.539403	fwd_904
8	30.848083	fwd_904
9	34.420256	fwd_904
10	35.432838	fwd_904
11	36.201643	fwd_904
12	37.016424	fwd_904
13	35.168292	fwd_904
14	37.294701	fwd_904
15	39.632972	fwd_904
16	39.881804	fwd_904
17	44.566962	fwd_904
18	41.001159	fwd_904
19	33.050280	fwd_904
20	33.391267	fwd_904
21	34.327345	fwd_904
22	40.069972	fwd_904
23	45.772745	fwd_904
24	43.422663	fwd_904
25	42.303437	fwd_904
26	36.552224	fwd_904
27	33.901485	fwd_904
28	36.658088	fwd_904
29	37.736710	fwd_904
30	40.387207	fwd_904
31	33.990603	fwd_904
32	27.955700	fwd_904
33	30.125748	fwd_904
34	30.536571	fwd_904
35	39.408162	fwd_904
36	45.268420	fwd_904
37	38.634797	fwd_904
38	40.758718	fwd_904
39	35.619032	fwd_904
40	33.726462	fwd_904
41	36.661853	fwd_904
42	37.744168	fwd_904
43	42.983190	fwd_904
44	41.846599	fwd_904
45	36.989189	fwd_904
46	38.566586	fwd_904
47	39.594640	fwd_904
48	40.267063	fwd_904
49	47.422715	fwd_904
50	43.157673	fwd_904
51	39.859634	fwd_904
52	40.082553	fwd_904
53	38.878215	fwd_904
54	41.607760	fwd_904
55	43.049523	fwd_904
56	44.028760	fwd_904
57	38.472671	fwd_904
58	30.048987	fwd_904
59	30.734364	fwd_904
60	30.729553	fwd_904
61	37.500349	fwd_904
62	41.332170	fwd_904
63	34.376244	fwd_904
64	32.106235	fwd_904
65	37.060775	fwd_904
66	39.074567	fwd_904
67	34.413749	fwd_904
68	33.143239	fwd_904
69	37.388550	fwd_904
70	42.961907	fwd_904
71	43.318041	fwd_904
72	35.974289	fwd_904
73	32.095088	fwd_904
74	35.431459	fwd_904
75	35.698466	fwd_904
0	25.343010	rev_904
1	24.113510	rev_904
2	29.369789	rev_904
3	33.234046	rev_904
4	36.263389	rev_904
5	33.657228	rev_904
6	31.167317	rev_904
7	32.522164	rev_904
8	33.514395	rev_904
9	35.324771	rev_904
10	34.923640	rev_904
11	34.787927	rev_904
12	32.133246	rev_904
13	35.026724	rev_904
14	40.016690	rev_904
15	39.758462	rev_904
16	46.121690	rev_904
17	46.102563	rev_904
18	40.767837	rev_904
19	39.172069	rev_904
20	41.168123	rev_904
21	44.022457	rev_904
22	48.161965	rev_904
23	49.697218	rev_904
24	41.112720	rev_904
25	31.370975	rev_904
26	26.761079	rev_904
27	27.643533	rev_904
28	34.566527	rev_904
29	40.025865	rev_904
30	34.533166	rev_904
31	31.451988	rev_904
32	27.937885	rev_904
33	29.919537	rev_904
34	35.750578	rev_904
35	36.165656	rev_904
36	43.922092	rev_904
37	39.007636	rev_904
38	34.998195	rev_904
39	36.313189	rev_904
40	37.502971	rev_904
41	42.473272	rev_904
42	46.876910	rev_904
43	47.453437	rev_904
44	43.311362	rev_904
45	39.608684	rev_904
46	39.674010	rev_904
47	39.340098	rev_904
48	42.868070	rev_904
49	48.073285	rev_904
50	44.686950	rev_904
51	37.567556	rev_904
52	38.930010	rev_904
53	38.953927	rev_904
54	39.323334	rev_904
55	39.878524	rev_904
56	35.328830	rev_904
57	32.303651	rev_904
58	28.623626	rev_904
59	33.088320	rev_904
60	40.320764	rev_904
61	43.353055	rev_904
62	38.517418	rev_904
63	33.206835	rev_904
64	33.678645	rev_904
65	36.252137	rev_904
66	34.507675	rev_904
67	33.521302	rev_904
68	30.415560	rev_904
69	30.943765	rev_904
70	33.015669	rev_904
71	32.504427	rev_904
72	31.191347	rev_904
73	30.882370	rev_904
74	41.167344	rev_904
75	42.041174	rev_904
0	35.419630	fwd_905
1	40.848897	fwd_905
2	33.126187	fwd_905
3	30.427107	fwd_905
4	35.851342	fwd_905
5	37.971858	fwd_905
6	40.264414	fwd_905
7	43.664896	fwd_905
8	41.203888	fwd_905
9	34.794488	fwd_905
10	34.791032	fwd_905
11	35.873314	fwd_905
12	34.778089	fwd_905
13	35.473817	fwd_905
14	35.983637	fwd_905
15	36.287087	fwd_905
